Text,Label,OriginalLabel,PredictedLabel,Mean,Std,EditedStd
처음엔 블랙 마스크 안에 하얀색 필터라 조금 화장품 묻을것도 걱정 되고 했는데~ 사용하다보니 오히려 안에 필터 소재가 착용감도 좋고~ 트러블도 없는거 같아서 좋아요~ 잘 사용중입니다! 다 쓰면 재구매 할게요~,,0.0,1.0,"[1.4330260753631592, 1.5487570762634277, -3.6961662769317627]","[0.17735981941223145, 0.1930229812860489, 0.16621673107147217]","[0.011143088340759277, 0.02680625021457672, 0.0]"
너무 잘 먹는데요? ㅎ아무거나 막 잘 먹는 아이는 아니라 조금 걱정했는데 맛있나봐요ㅎ개별포장이라서 위생적으로 먹일 수 있어서 좋고 휴대하기 좋아요~ 요즘 좀 걱정되었었는데 성분도 좋은지라 꾸준히 먹여보려구요.,,0.0,0.0,"[6.067095756530762, -3.4503796100616455, -2.572695255279541]","[0.1718287318944931, 0.16112951934337616, 0.1654270440340042]","[0.010699212551116943, 0.0, 0.004297524690628052]"
"노령견인데 액상형캡슐제품 먹이다 간식에 섞어줘도안먹으려고해서 검색후 구매했어요
근데 너무 끈적거려서 이빨에 붙나  조금 먹더니 안먹네요ㅠ  억지로 안먹여도 되는 제품 찾다 기대하면서 구매했는데  아쉽습니다ㅜㅜ",,0.0,0.0,"[6.109121322631836, -3.5420806407928467, -2.3745598793029785]","[0.16135267913341522, 0.15217657387256622, 0.15740376710891724]","[0.009176105260848999, 0.0, 0.005227193236351013]"
"향이 되게 고소하네요 한알 먹여봤는데 잘먹어요
잘부셔지는 느낌이라 관리를 잘해야할꺼같아요
샘플로 주신 사료들도 유통기한길어서 좋네요 2개가 한달 지났긴하지만 나머진 1년 넘어요
잘먹어서 추가 구매 하고 싶네요",,0.0,0.0,"[6.056084156036377, -3.540015935897827, -2.4685637950897217]","[0.2135566622018814, 0.15924322605133057, 0.164010688662529]","[0.05431343615055084, 0.0, 0.004767462611198425]"
"한 달 사용 리뷰를 쓰러 왔습니다:) 우선 아이가 조금 까다로운 입맛을 가지고 있는데, 눈물 싹싹은 정말 싹싹 비워서 너무 좋네요ㅎㅎ기호성도 좋은 거 같고, 눈물 자국도 조금 덜해지는 거 같아서 만족합니다^^",,0.0,0.0,"[6.061133861541748, -3.7453315258026123, -2.1991634368896484]","[0.16605538129806519, 0.14957335591316223, 0.1589655876159668]","[0.016482025384902954, 0.0, 0.009392231702804565]"
제품이야 말할것도 없이 좋은데 색상이 스모크블루가 아님. 에어리블루보다 조금  더 진한색. 네이비 비슷할 줄 알았는데 화면보다 너무 밝아요. 원하던 색이 아니네요 ㅠㅠ 그래도 성능이 좋아서 대체로 만족합니다.,,0.0,0.0,"[6.081615447998047, -3.5553841590881348, -2.2776622772216797]","[0.14536027610301971, 0.17984502017498016, 0.17242608964443207]","[0.0, 0.03448474407196045, 0.027065813541412354]"
"꼼꼼하게 포장되어 빠르게 배송되었어요 :)
다이어트 때문에 주문했는데... 맛있어서 계속 먹고 있네요...^^ 다 먹고 또 주문할께용 엄마두 아빠두 저희집 강아지도 맛있다고 자꾸 달라구 하네욤 💧
감사합니다",,0.0,0.0,"[6.089014053344727, -3.2592225074768066, -2.7415997982025146]","[0.19297340512275696, 0.1683177351951599, 0.15545038878917694]","[0.03752301633358002, 0.012867346405982971, 0.0]"
"남편의 간식으로 매일 끼니때마다
챙겨먹는 찐고구마 일부러 큰걸로
주문했다
왜냐하면 하루에 먹을양을 미리 준비해서
담아놓는데 크기가 작은 고구마는 여러개
껍질일 까야해서 번거로우니까 . .
맛도 달고 만족합니다",,0.0,0.0,"[6.050378799438477, -3.659299850463867, -2.3588194847106934]","[0.16657963395118713, 0.1620866060256958, 0.15184272825717926]","[0.014736905694007874, 0.01024387776851654, 0.0]"
코로나로 꽁꽁 묶여 있는 생활이었는데 이제 조금씩 여행을 준비하려고 합니다.크지 않은 미니한 가방을 찾던 와중에 구매하였는데요~디자인도 예쁘고 내구성도 꾀나 좋아보이네요.앞으로 조심스럽게 여행떠나봐야겠습니다~,,0.0,0.0,"[5.965541839599609, -3.2392690181732178, -2.696643590927124]","[0.17327435314655304, 0.1679268479347229, 0.14933784306049347]","[0.02393651008605957, 0.01858900487422943, 0.0]"
임부복으로 입고 있는데 적당한 두께감과 원하는 길이(종아리까지)라서 맘에 들어요~출근할 때 아주 잘 입고 있습니다. 그런데 빨래를 잘못해서 그런지 목 부분이 조금 늘어나는 감은 있네요~ㅎㅎ 잘 입고 있습니다~,,0.0,0.0,"[6.077375888824463, -3.647979736328125, -2.384976863861084]","[0.16796277463436127, 0.167364239692688, 0.15188860893249512]","[0.01607416570186615, 0.015475630760192871, 0.0]"
신랑이 블박바꾸고싶어해서라이브할때 샀는데 제가막 뿌듯하네요일정조율해서 이번주에 장착하기로했다는데언능 장착하면좋겠습니다제가골라서 전자기기(?)구매한게 얼마만인지 ㅎㅎ괜히 신나고 뿌듯하네요 구성품도 알맞게잘왔어요,,0.0,0.0,"[6.047307014465332, -3.501631498336792, -2.5193448066711426]","[0.16267861425876617, 0.15207965672016144, 0.16937369108200073]","[0.010598957538604736, 0.0, 0.017294034361839294]"
"타사에서 동일상품 구매했다가 불량으로 환불한적이 있어서 받자마자 물 채워서 새는 곳이 있는지 확인해봤는데 하자없는 상품이 잘 왔네요 용량도 적당하고 출수구 길이, 끝부분의 각도, 분무캡까지 다 만족스러워요👍",,0.0,0.0,"[6.125554084777832, -3.5048067569732666, -2.5916435718536377]","[0.1536402851343155, 0.13953925669193268, 0.14882470667362213]","[0.014101028442382812, 0.0, 0.009285449981689453]"
배송 하루만에 와서 너무 좋았어요여기저기 검색해서 알아보고 직접 발품도 팔아봤는데여기가 제일 저렴했고 혜택도 좋았습니다이제 한컴오피스와 이것저것 다운받을 일만 남았네요화질도 좋고 큼직하니 눈이편하고 가벼워요!,,0.0,0.0,"[6.053806781768799, -3.33085560798645, -2.655393600463867]","[0.15175196528434753, 0.17010648548603058, 0.15775761008262634]","[0.0, 0.018354520201683044, 0.006005644798278809]"
선크림은 무겁고 끈적여서 지금까지 바르고 살지 않았는 데 이 제품은발림성과 가볍게 발려 너무 좋아요. 지인들에게 추천한 제품생각보다 용량도 많아서 오래 사용할 것 같아요.제약사에서 만든 제품이라 믿고 구입:),,0.0,0.0,"[5.979673862457275, -3.8407087326049805, -1.9655364751815796]","[0.176512211561203, 0.17241168022155762, 0.14876410365104675]","[0.02774810791015625, 0.023647576570510864, 0.0]"
선스틱 가격도 착하고 만족합니다매일 사용하다보니 금방 쓸것 같아 아쉽지만번거롭지 않게 스틱으로 쓱~~바르니 너무 좋아요얼굴 번들거림도 없고 끈적임도 없어서 만족합니다중요한 눈따가움도 없어요~ 또 재구매 할께요,,0.0,0.0,"[6.038669586181641, -3.415285348892212, -2.574556589126587]","[0.17082735896110535, 0.1557927280664444, 0.16820158064365387]","[0.01503463089466095, 0.0, 0.012408852577209473]"
"47인치 보다가 75인치 설치하니 확실히 틀리네요.    4K라 걱정했는데 화질 좋습니다.
가성비로는 따라갈 수 없을듯요.
배송이 늦기는 한데, 설치 기사님이 친절해서 그동안 기다린게 보상 받은거 같습니다.",,0.0,0.0,"[6.15587043762207, -3.4446258544921875, -2.639103889465332]","[0.17783743143081665, 0.14220839738845825, 0.16788366436958313]","[0.0356290340423584, 0.0, 0.025675266981124878]"
초3 통통남아인데 약간 작아요ㅋ언뜻 잘맞아보이는데 아래 턱쪽이 모자란대요🤣소형 중형 둘다 샀는데 중형이 잘맞아서소형은 얼굴작은 친구 줘야겠어용~옆라인날개모양 뽀인트가 예뻐서여자친구 줘도 좋아할것 같네요:),,0.0,0.0,"[6.02857780456543, -3.420811653137207, -2.512275457382202]","[0.17901040613651276, 0.17018747329711914, 0.1622963845729828]","[0.016714021563529968, 0.007891088724136353, 0.0]"
빠른 배송으로 제품을 잘 받았습니다. 마이크 구하기 어렵다는 소식에 급히 소량으로 나마 구매하려고 신청 했는데 다행히 잘 받았습니다. 우한폐렴 사태가 속히 정리되고 모두가 건강한 생활이 되기를... 감사^^,,0.0,0.0,"[6.114409923553467, -3.6804471015930176, -2.233330011367798]","[0.16309379041194916, 0.15376871824264526, 0.15688203275203705]","[0.009325072169303894, 0.0, 0.0031133145093917847]"
"와우! 크니까 얼굴 눈밑까지 올라오니까 주근깨도 덜 생길 듯! 대신 턱밑까지도 커서 숙이면 저는 자꾸 쓸려서 턱밑에만 가위로 살짝 잘라써요. 그럼 완벽! 넉넉하니 들뜨는곳도 없고 두껍지 않고, 저는 대만족!",,0.0,0.0,"[6.092849254608154, -3.6444242000579834, -2.3488855361938477]","[0.16616681218147278, 0.1575099229812622, 0.17813867330551147]","[0.008656889200210571, 0.0, 0.020628750324249268]"
기존에구매해서쓰던마스크(바로건강)그리고 제로가드(블랙) 사이즈는 디자인이 달라서인지 제로가드가 살짝 더큰데요 사이즈는 저한테는 딱맞어요편해요. 귀도안아파요. 20매씩 저렴하게 잘 샀어요 떨어지면 또사야겠어용,,0.0,0.0,"[6.144128322601318, -3.477027654647827, -2.521125078201294]","[0.16868644952774048, 0.1430595964193344, 0.14801324903964996]","[0.025626853108406067, 0.0, 0.004953652620315552]"
구강에 유익하다고 해서 먹이긴 하는데 그건 잘 모르겠고 분유향이라고 해야하나요?? 강아지가 굉장히 좋아해요~ 그리고 이 유산균 먹인 이후로 설사 같은 게 없어지고 이쁜 💩 만들어내서 꾸준히 급여하고 있어요,,0.0,0.0,"[5.989764213562012, -3.7575953006744385, -2.085886240005493]","[0.17501017451286316, 0.172743558883667, 0.1683351844549179]","[0.0066749900579452515, 0.0044083744287490845, 0.0]"
"항상 먹이는 제품 
쿠폰은 따로 주셨으면 해요 ㅠ 
시골에 있어서 주문은 제가 하는데 
그안에 들어있어서 한번도 적용을 못해봤어여 ㅠ 
슬프네요 그래도 우리아가가 잘먹어서 
괜찮아요 이거 간식인줄 알아요 ㅋ",,0.0,0.0,"[6.035439491271973, -3.7027783393859863, -2.152783155441284]","[0.15577682852745056, 0.14228962361812592, 0.17965032160282135]","[0.013487204909324646, 0.0, 0.037360697984695435]"
아이가 학교다닐때 써모스껄쓰다가 겉에 칠이 벗겨져서 버리고 올봄에 마트에서 행사하길래 산 락*락 텀블러가 불량인지 얼음물만담으면 결로가생기더라구요다시 써모스로 구매했어요노랑이 참이쁘네요저도 하나구매해야겠어요,,0.0,0.0,"[5.919625282287598, -3.721421241760254, -1.9844670295715332]","[0.17130574584007263, 0.1642356663942337, 0.1652214229106903]","[0.007070079445838928, 0.0, 0.000985756516456604]"
"6살 아이에게 가볍고, 크기도 적당합니다.
빨대없이도 마시기 쉬운지 잘 마십니다.
보라, 자주 계열의 색을 좋아하는 아이라 보자마자 고민하지 않고 크랜베리색을 고르네요
스티커로 꾸밀 수도 있어 좋아해요^-^",,0.0,0.0,"[5.974731922149658, -3.813570022583008, -2.025592565536499]","[0.17914102971553802, 0.15341591835021973, 0.19091075658798218]","[0.0257251113653183, 0.0, 0.03749483823776245]"
"수많은 꿀고구마를 먹어봤지만 이번에 처음으로 밤고구마 같은 꿀고구마를 구매했어요. 식감, 색, 맛 모두 밤고구마 같아요. 어떤건 노란색을 띄기도 하는데 섞어서 파는건지.. 모르겠네요. 재구매 의사 없습니다.",,0.0,0.0,"[6.110446929931641, -3.6857709884643555, -2.302046298980713]","[0.19249548017978668, 0.13903184235095978, 0.16263601183891296]","[0.053463637828826904, 0.0, 0.023604169487953186]"
고구마 좋아해서 이번에는 중짜리로 10키로시켰는데 크기는 골고루잘왔는데 약간 쓴맛이있는 고구마가 섞여있네요 꿀고구마 기대했는데 오늘도 더쪄볼려고요 저녁에는식사대용으로 먹을건데 심지많고 쓴거제발없기를 바랍니다,,0.0,0.0,"[5.934101581573486, -3.7632946968078613, -2.051467180252075]","[0.15973658859729767, 0.1531430184841156, 0.1594877988100052]","[0.006593570113182068, 0.0, 0.006344780325889587]"
중자 추천이라 구입했는데 사이즈가 고르지는 못하네요. 숙성 고구마 원했는데 햇고구마가 왔어요. 숙성은 9월부터 배송된다는 문자가 있었고요. 그래서인지 그리 단맛이 있지는 않네요. 더 숙성하면 단맛이 나겠죠?,,0.0,0.0,"[6.088597297668457, -3.6779775619506836, -2.3530216217041016]","[0.14713557064533234, 0.13608184456825256, 0.13741357624530792]","[0.011053726077079773, 0.0, 0.0013317316770553589]"
은은한 파스텔톤에 반했으유~ 매일 챙겨들고 여행떠나고픈 캐리어에요ㅋ 아이랑 1박여행 가려니 짐이 한가득~여태 보따리 여러개 들고매고 다녔는데~ 이제 그럴일 없어요.생각보다 많이 들어가고~ 튼튼하니 좋습니다.,,0.0,0.0,"[6.033570766448975, -3.5262317657470703, -2.533041000366211]","[0.17095839977264404, 0.1591830998659134, 0.1404891163110733]","[0.03046928346157074, 0.018693983554840088, 0.0]"
"장거리 연애라 2년 가까이 만나면서 혜화 연극데이트는 한번도 못했는데, 너무 즐거웠습니다~덕분에 좋은 추억 만들었습니다 권태기 온 커플들에게도 좋을 것 같네요~~^^ 배우분들도 너무 예쁘고 잘생겼어요😍😍",,0.0,0.0,"[6.055548191070557, -3.310417413711548, -2.7388715744018555]","[0.18390437960624695, 0.13445816934108734, 0.14393441379070282]","[0.04944621026515961, 0.0, 0.009476244449615479]"
다양한 직업을 가진 사람들로 구성되어 인간의 희노애락의 단면을 코믹하게 풀어 관객에게 신선함과 웃음과 감동을 주는 작품이였습니다. 코로나로 답답한 나날이였는데 오랜만에 시원한 일상탈출이였네요 .감사드립니다.,,0.0,0.0,"[6.1158881187438965, -3.5279674530029297, -2.445833444595337]","[0.1520497053861618, 0.13350211083889008, 0.16465505957603455]","[0.01854759454727173, 0.0, 0.03115294873714447]"
전라도 친구들과 서울 나들이가서 봤는데 재밌었네요~^^오바스럽지않고 부담 없이 좋았어요 ㅋㅋ야한듯하면서 좀 더 분위기 달아오르면 극장 불꺼져서. . 좀  아쉬운?^^;; 주인공언니 진짜 너무야뻐서 놀랬음ㅜㅜ,,0.0,0.0,"[6.097634315490723, -3.392543077468872, -2.548823595046997]","[0.16969621181488037, 0.16379810869693756, 0.16137488186359406]","[0.008321329951286316, 0.002423226833343506, 0.0]"
전부터 이제품 사고싶었는데다른데는 넘 비싸서 엄두를 못내다가여기에 싸게 팔아서 저렴하게 잘샀어요여러갈래로 조금씩 물이 나오니흙파임도 없고 우아하게 물줄수있어 좋아요.그리고 천천히 물주는게 식물에는더 좋다네요,,0.0,0.0,"[6.166496753692627, -3.3754022121429443, -2.6774539947509766]","[0.17439980804920197, 0.14607611298561096, 0.1808440387248993]","[0.028323695063591003, 0.0, 0.03476792573928833]"
자외선 차단용으로 구매했는데 미백과 즈름개선에 도움을 준다고 해서 구매했어요. 바를 때 시원한 느낌과 향도 좋네요. SPF50+이니 따가운 햇빛에 최적인 것같아요. 끈쩍임도 없어서 좋고 바를 때 너무 편해요,,0.0,0.0,"[6.017965793609619, -3.475865125656128, -2.5573503971099854]","[0.17349563539028168, 0.14561064541339874, 0.17314429581165314]","[0.027884989976882935, 0.0, 0.027533650398254395]"
부모님 댁에 65인치로 놓아드렸는데 너무 좋아하세요. 화면이 커서 스포츠나 영화볼 때 좋다고하시네요. 저도 주말에 와서 봤는데 화질도 좋고 깨끗해서 매우 마음에 듭니다. 오랜만에 효도한거 같아 뿌듯하네요.,,0.0,0.0,"[6.113823890686035, -3.337355375289917, -2.7347564697265625]","[0.1848263293504715, 0.17127303779125214, 0.14550618827342987]","[0.039320141077041626, 0.025766849517822266, 0.0]"
